CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue,Cluster_ID,Customer_Persona,Predicted_Churn_Prob,Predicted_Churn_Binary,Predicted_CLV_Dollars,Churn_Risk_Tier,CLV_Value_Tier
CUST_10752,24,Male,0,No,No,9,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,Yes,435.4,3,0,4.0,102.6,915.17,1,1255.15,2,Tech-Savvy Heavy Streamers,0.6498,1,2064.45,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_10753,29,Female,0,No,No,38,One year,No,Electronic check,Fiber optic,No,No,No,438.6,0,1,5.0,74.92,2783.58,0,2883.4,2,Tech-Savvy Heavy Streamers,0.1001,0,2467.25,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10754,56,Female,0,No,No,42,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,Yes,411.2,1,0,5.0,112.41,4701.17,0,3431.55,2,Tech-Savvy Heavy Streamers,0.0386,0,3448.37,Low Risk (<30%),High Value (>$2.5k)
CUST_10755,30,Female,0,Yes,Yes,48,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,192.6,0,1,4.0,46.16,2231.13,0,1871.37,1,At-Risk Month-to-Month Consumers,0.0053,0,1935.24,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10756,76,Male,1,Yes,No,29,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,No,318.3,1,1,4.0,91.87,2696.74,0,2889.03,2,Tech-Savvy Heavy Streamers,0.0861,0,2799.25,Low Risk (<30%),High Value (>$2.5k)
CUST_10757,48,Male,0,Yes,No,2,Month-to-month,No,Mailed check,Fiber optic,Yes,Yes,No,355.1,4,1,4.0,103.92,235.88,0,2708.17,3,Budget-Conscious Minimalists,0.5534,1,2085.52,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10758,44,Female,0,No,No,19,Month-to-month,Yes,Electronic check,DSL,No,Yes,No,180.3,1,0,5.0,64.86,1271.43,0,2119.92,1,At-Risk Month-to-Month Consumers,0.2455,0,1742.05,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10759,31,Female,0,No,No,3,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,107.8,2,0,3.0,84.49,303.63,0,2112.49,3,Budget-Conscious Minimalists,0.3587,0,1588.42,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10760,51,Male,0,Yes,No,26,Month-to-month,No,Mailed check,DSL,Yes,No,Yes,154.5,2,1,5.0,86.0,2237.68,0,2617.46,1,At-Risk Month-to-Month Consumers,0.0909,0,2261.95,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10761,35,Male,0,Yes,No,29,One year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,577.1,0,0,4.0,104.94,3049.38,0,3469.25,2,Tech-Savvy Heavy Streamers,0.0432,0,3320.5,Low Risk (<30%),High Value (>$2.5k)
CUST_10762,44,Female,0,No,No,39,One year,No,Bank transfer (automatic),DSL,No,No,Yes,154.2,0,1,3.0,63.38,2461.2,0,1870.99,0,High-Value Enterprise Loyalists,0.0369,0,2055.08,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10763,75,Female,1,No,No,24,Month-to-month,Yes,Mailed check,DSL,No,No,Yes,139.1,5,0,3.0,69.92,1661.61,0,2150.77,3,Budget-Conscious Minimalists,0.5404,1,1587.67,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10764,41,Male,0,No,No,52,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,No,113.8,0,1,4.0,72.74,3760.34,0,2263.97,1,At-Risk Month-to-Month Consumers,0.0062,0,2508.79,Low Risk (<30%),High Value (>$2.5k)
CUST_10765,57,Female,0,Yes,No,60,Two year,No,Mailed check,Fiber optic,No,Yes,Yes,493.8,0,0,5.0,116.85,6994.06,0,4028.76,2,Tech-Savvy Heavy Streamers,0.0055,0,4129.96,Low Risk (<30%),High Value (>$2.5k)
CUST_10766,33,Female,0,Yes,No,46,Two year,No,Bank transfer (automatic),DSL,Yes,Yes,No,78.2,0,0,5.0,70.07,3224.82,0,2327.34,1,At-Risk Month-to-Month Consumers,0.0068,0,2310.12,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10767,42,Male,0,No,No,35,Two year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,174.8,1,1,4.0,90.76,3204.64,0,2555.64,1,At-Risk Month-to-Month Consumers,0.012,0,2753.5,Low Risk (<30%),High Value (>$2.5k)
CUST_10768,65,Male,1,No,No,36,Month-to-month,Yes,Mailed check,DSL,No,Yes,Yes,82.9,2,0,4.0,87.0,3139.96,0,2480.34,1,At-Risk Month-to-Month Consumers,0.0996,0,2477.69,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10769,34,Female,0,Yes,Yes,37,Two year,Yes,Bank transfer (automatic),DSL,Yes,No,No,121.9,0,1,5.0,61.45,2273.3,0,2362.23,1,At-Risk Month-to-Month Consumers,0.0085,0,1997.5,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10770,66,Female,1,No,No,27,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,No,209.0,2,0,5.0,77.22,2083.42,1,1217.32,1,At-Risk Month-to-Month Consumers,0.3271,0,2010.93,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10771,51,Female,0,No,No,39,Two year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,26.8,0,1,5.0,18.5,707.57,0,1149.07,1,At-Risk Month-to-Month Consumers,0.0148,0,937.22,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10772,35,Female,0,Yes,No,25,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,10.8,1,0,4.0,20.72,509.05,0,748.93,1,At-Risk Month-to-Month Consumers,0.0811,0,785.47,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10773,50,Male,0,Yes,No,55,One year,No,Bank transfer (automatic),DSL,Yes,No,No,158.7,0,0,5.0,63.46,3455.09,0,2314.85,1,At-Risk Month-to-Month Consumers,0.0159,0,2346.44,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10774,55,Female,0,Yes,No,30,One year,No,Electronic check,DSL,Yes,No,Yes,91.0,0,2,3.0,80.59,2412.81,0,2289.16,0,High-Value Enterprise Loyalists,0.1346,0,2291.24,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10775,50,Male,0,Yes,No,29,Two year,No,Electronic check,Fiber optic,No,No,Yes,349.5,1,2,4.0,101.17,2929.29,0,3087.51,0,High-Value Enterprise Loyalists,0.0472,0,3003.68,Low Risk (<30%),High Value (>$2.5k)
CUST_10776,22,Male,0,No,No,29,One year,Yes,Electronic check,DSL,Yes,No,No,123.9,1,0,4.0,58.76,1689.04,0,1690.01,1,At-Risk Month-to-Month Consumers,0.0538,0,1784.7,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10777,33,Female,0,Yes,Yes,4,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,219.5,2,0,4.0,123.71,485.53,1,1389.3,2,Tech-Savvy Heavy Streamers,0.4701,1,2104.05,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10778,39,Female,0,No,No,10,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,No,352.7,2,1,4.0,86.25,900.12,0,2574.86,2,Tech-Savvy Heavy Streamers,0.5006,1,1972.22,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10779,41,Male,0,No,No,9,One year,No,Bank transfer (automatic),Fiber optic,Yes,Yes,No,527.2,1,3,4.0,106.93,957.78,0,3096.63,0,High-Value Enterprise Loyalists,0.3362,0,2820.4,Medium Risk (30-60%),High Value (>$2.5k)
CUST_10780,50,Male,0,Yes,Yes,38,Month-to-month,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,14.2,4,1,3.0,23.47,845.53,0,1014.9,3,Budget-Conscious Minimalists,0.2438,0,1015.9,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10781,44,Male,0,Yes,Yes,3,Month-to-month,Yes,Electronic check,DSL,No,No,Yes,130.8,4,1,3.0,64.17,206.33,1,674.67,3,Budget-Conscious Minimalists,0.7276,1,1062.29,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_10782,25,Female,0,No,No,46,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,Yes,391.9,0,0,5.0,113.83,5265.57,0,3616.22,2,Tech-Savvy Heavy Streamers,0.0353,0,3592.6,Low Risk (<30%),High Value (>$2.5k)
CUST_10783,47,Male,0,No,No,35,Month-to-month,No,Electronic check,DSL,No,No,No,136.6,3,2,3.0,48.4,1737.31,1,1094.56,0,High-Value Enterprise Loyalists,0.338,0,1446.09,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10784,50,Male,0,No,No,38,Two year,No,Electronic check,DSL,No,No,Yes,46.5,0,1,5.0,64.54,2408.5,0,2334.82,1,At-Risk Month-to-Month Consumers,0.0217,0,2017.7,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10785,49,Male,0,Yes,Yes,35,One year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,446.9,3,0,5.0,113.2,3989.6,0,3439.96,2,Tech-Savvy Heavy Streamers,0.0499,0,3374.43,Low Risk (<30%),High Value (>$2.5k)
CUST_10786,56,Female,0,Yes,Yes,43,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,18.0,2,0,4.0,19.2,829.32,0,1241.47,1,At-Risk Month-to-Month Consumers,0.0139,0,1083.26,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10787,53,Male,0,No,No,48,One year,No,Electronic check,Fiber optic,Yes,Yes,Yes,358.8,0,3,5.0,123.82,5968.98,0,3850.81,0,High-Value Enterprise Loyalists,0.0848,0,3576.2,Low Risk (<30%),High Value (>$2.5k)
CUST_10788,48,Male,0,No,No,30,Two year,Yes,Mailed check,Fiber optic,Yes,No,No,518.4,1,0,5.0,94.04,2789.23,0,2798.99,2,Tech-Savvy Heavy Streamers,0.0112,0,3142.42,Low Risk (<30%),High Value (>$2.5k)
CUST_10789,41,Female,0,Yes,Yes,45,Two year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,485.8,2,0,4.0,104.95,4772.35,0,3595.65,2,Tech-Savvy Heavy Streamers,0.0082,0,3561.26,Low Risk (<30%),High Value (>$2.5k)
CUST_10790,20,Female,0,No,No,1,One year,No,Bank transfer (automatic),DSL,No,No,No,137.5,0,0,5.0,47.67,29.25,0,1167.53,1,At-Risk Month-to-Month Consumers,0.0762,0,1003.37,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10791,48,Female,0,Yes,Yes,54,Two year,Yes,Electronic check,Fiber optic,Yes,No,No,294.0,0,1,5.0,92.61,4983.05,0,3183.19,2,Tech-Savvy Heavy Streamers,0.0117,0,3162.01,Low Risk (<30%),High Value (>$2.5k)
CUST_10792,45,Female,0,No,No,36,Two year,Yes,Electronic check,DSL,No,Yes,No,111.2,0,0,4.0,61.24,2201.97,0,1693.98,1,At-Risk Month-to-Month Consumers,0.0106,0,1911.7,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10793,46,Female,0,No,No,18,Month-to-month,No,Electronic check,Fiber optic,Yes,No,No,339.2,2,0,4.0,86.71,1578.84,0,2578.61,2,Tech-Savvy Heavy Streamers,0.4682,1,1992.76,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10794,25,Male,0,Yes,No,26,One year,Yes,Electronic check,Fiber optic,No,Yes,No,425.4,1,2,4.0,89.43,2319.97,0,3083.64,0,High-Value Enterprise Loyalists,0.3046,0,2458.64,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10795,28,Female,0,No,No,45,Two year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,349.6,2,0,4.0,91.17,4130.07,0,2907.42,2,Tech-Savvy Heavy Streamers,0.0133,0,3113.75,Low Risk (<30%),High Value (>$2.5k)
CUST_10796,56,Female,0,Yes,Yes,15,Two year,No,Credit card (automatic),DSL,No,Yes,Yes,131.2,2,0,5.0,90.35,1345.49,0,2501.65,1,At-Risk Month-to-Month Consumers,0.0385,0,2339.92,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10797,41,Male,0,Yes,No,43,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,205.9,2,2,3.0,83.33,3581.8,0,2780.99,0,High-Value Enterprise Loyalists,0.0921,0,2551.76,Low Risk (<30%),High Value (>$2.5k)
CUST_10798,51,Female,0,Yes,Yes,16,One year,Yes,Credit card (automatic),Fiber optic,No,Yes,Yes,454.1,1,1,4.0,108.89,1715.4,1,1449.25,2,Tech-Savvy Heavy Streamers,0.3364,0,2771.06,Medium Risk (30-60%),High Value (>$2.5k)
CUST_10799,42,Female,0,Yes,No,47,Two year,No,Credit card (automatic),DSL,No,No,No,171.6,0,0,4.0,48.97,2298.24,0,2020.18,1,At-Risk Month-to-Month Consumers,0.0066,0,1949.78,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10800,42,Male,0,Yes,No,46,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,305.9,0,1,4.0,73.45,3434.84,0,2666.44,2,Tech-Savvy Heavy Streamers,0.0356,0,2649.92,Low Risk (<30%),High Value (>$2.5k)
CUST_10801,54,Male,0,No,No,10,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,Yes,296.4,3,1,4.0,92.82,947.53,0,2481.34,3,Budget-Conscious Minimalists,0.4914,1,1895.97,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10802,35,Male,0,No,No,32,One year,Yes,Credit card (automatic),No,No internet service,No internet service,No internet service,11.7,1,1,4.0,18.5,674.69,0,656.83,1,At-Risk Month-to-Month Consumers,0.0326,0,941.98,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10803,43,Male,0,Yes,No,39,One year,Yes,Mailed check,DSL,Yes,No,Yes,200.1,1,1,5.0,83.62,3297.39,0,2536.33,1,At-Risk Month-to-Month Consumers,0.0272,0,2609.07,Low Risk (<30%),High Value (>$2.5k)
CUST_10804,36,Female,0,No,No,45,One year,No,Electronic check,DSL,Yes,No,Yes,154.5,0,2,4.0,78.77,3552.96,0,2422.76,0,High-Value Enterprise Loyalists,0.0457,0,2540.92,Low Risk (<30%),High Value (>$2.5k)
CUST_10805,36,Male,0,No,No,33,One year,No,Bank transfer (automatic),DSL,No,No,No,118.8,0,0,5.0,44.14,1428.15,0,1614.73,1,At-Risk Month-to-Month Consumers,0.0362,0,1649.03,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10806,38,Female,0,No,No,4,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,11.8,1,0,4.0,26.49,138.34,0,844.73,1,At-Risk Month-to-Month Consumers,0.2437,0,594.49,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10807,45,Male,0,No,No,47,One year,Yes,Bank transfer (automatic),Fiber optic,No,No,No,225.2,0,0,5.0,78.46,3666.24,0,2698.97,1,At-Risk Month-to-Month Consumers,0.0259,0,2663.72,Low Risk (<30%),High Value (>$2.5k)
CUST_10808,36,Female,0,Yes,No,39,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,448.6,1,0,4.0,91.91,3557.03,0,3090.76,2,Tech-Savvy Heavy Streamers,0.009,0,3033.98,Low Risk (<30%),High Value (>$2.5k)
CUST_10809,58,Male,0,Yes,No,52,One year,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,109.0,0,0,5.0,87.71,4556.49,0,3143.41,1,At-Risk Month-to-Month Consumers,0.0208,0,2808.31,Low Risk (<30%),High Value (>$2.5k)
CUST_10810,30,Male,0,No,No,38,One year,No,Electronic check,DSL,Yes,No,Yes,139.2,0,2,5.0,78.67,2969.15,0,2180.75,1,At-Risk Month-to-Month Consumers,0.0595,0,2370.47,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10811,40,Male,0,Yes,No,55,Two year,Yes,Electronic check,Fiber optic,No,Yes,No,521.1,3,1,4.0,96.19,5321.75,0,3416.77,2,Tech-Savvy Heavy Streamers,0.0223,0,3414.59,Low Risk (<30%),High Value (>$2.5k)
CUST_10812,36,Female,0,Yes,Yes,31,Two year,No,Credit card (automatic),No,No internet service,No internet service,No internet service,9.7,0,0,5.0,18.5,557.89,0,993.45,1,At-Risk Month-to-Month Consumers,0.0124,0,918.73,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10813,61,Female,0,Yes,Yes,35,One year,Yes,Bank transfer (automatic),DSL,No,No,No,93.6,0,0,4.0,48.34,1725.67,0,1666.93,1,At-Risk Month-to-Month Consumers,0.0378,0,1709.37,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10814,45,Male,0,Yes,Yes,15,Month-to-month,No,Electronic check,No,No internet service,No internet service,No internet service,17.8,7,1,3.0,18.5,284.96,1,365.6,3,Budget-Conscious Minimalists,0.8791,1,409.87,Critical Risk (>60%),Budget Value (<$1.2k)
CUST_10815,55,Male,0,Yes,Yes,43,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,111.3,0,0,5.0,97.48,4184.77,0,2873.88,1,At-Risk Month-to-Month Consumers,0.0131,0,3023.21,Low Risk (<30%),High Value (>$2.5k)
CUST_10816,23,Female,0,No,No,6,One year,No,Electronic check,DSL,Yes,No,Yes,113.3,1,0,4.0,80.76,480.86,0,2248.8,1,At-Risk Month-to-Month Consumers,0.109,0,2159.48,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10817,45,Male,0,Yes,No,42,One year,No,Mailed check,Fiber optic,Yes,No,No,452.1,0,0,5.0,90.37,3783.2,0,3009.04,2,Tech-Savvy Heavy Streamers,0.0249,0,3079.39,Low Risk (<30%),High Value (>$2.5k)
CUST_10818,54,Male,0,No,No,21,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,441.7,2,0,4.0,92.02,1951.07,0,2996.23,2,Tech-Savvy Heavy Streamers,0.309,0,2189.69,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10819,43,Female,0,No,No,47,One year,No,Credit card (automatic),Fiber optic,Yes,No,Yes,308.4,0,0,5.0,109.34,5147.31,0,3702.75,2,Tech-Savvy Heavy Streamers,0.0251,0,3436.23,Low Risk (<30%),High Value (>$2.5k)
CUST_10820,56,Male,0,Yes,Yes,6,Month-to-month,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,12.2,2,0,4.0,22.73,109.9,0,573.98,1,At-Risk Month-to-Month Consumers,0.2731,0,578.24,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10821,35,Male,0,Yes,No,18,Month-to-month,Yes,Mailed check,Fiber optic,No,Yes,No,342.3,3,1,3.0,91.6,1627.31,0,2618.38,3,Budget-Conscious Minimalists,0.6048,1,1979.9,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_10822,60,Female,0,Yes,No,41,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,No,167.5,3,1,3.0,75.28,3060.24,0,2332.52,3,Budget-Conscious Minimalists,0.1535,0,2311.26,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10823,72,Female,1,Yes,No,8,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,No,151.0,3,0,4.0,74.3,613.83,0,2109.14,3,Budget-Conscious Minimalists,0.261,0,1657.33,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10824,37,Male,0,Yes,Yes,33,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,336.8,2,0,4.0,92.4,3086.75,1,1564.39,2,Tech-Savvy Heavy Streamers,0.2159,0,2531.4,Low Risk (<30%),High Value (>$2.5k)
CUST_10825,36,Male,0,Yes,Yes,25,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,Yes,427.6,1,2,5.0,102.94,2603.34,0,3191.03,2,Tech-Savvy Heavy Streamers,0.2377,0,2829.74,Low Risk (<30%),High Value (>$2.5k)
CUST_10826,61,Female,0,No,No,3,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,No,275.3,3,1,3.0,78.6,246.41,1,877.57,3,Budget-Conscious Minimalists,0.7109,1,1203.92,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_10827,63,Male,0,No,No,42,Two year,No,Bank transfer (automatic),Fiber optic,No,No,No,181.8,1,1,4.0,77.78,3298.11,0,2645.1,1,At-Risk Month-to-Month Consumers,0.0187,0,2577.96,Low Risk (<30%),High Value (>$2.5k)
CUST_10828,35,Male,0,Yes,No,26,Month-to-month,No,Mailed check,No,No internet service,No internet service,No internet service,9.4,2,0,4.0,26.91,705.44,1,737.46,1,At-Risk Month-to-Month Consumers,0.3125,0,914.89,Medium Risk (30-60%),Budget Value (<$1.2k)
CUST_10829,37,Male,0,Yes,No,15,One year,Yes,Electronic check,Fiber optic,Yes,No,No,393.2,3,2,2.0,87.37,1323.21,0,2240.58,3,Budget-Conscious Minimalists,0.3443,0,1530.62,Medium Risk (30-60%),Mid Value ($1.2k-$2.5k)
CUST_10830,38,Female,0,No,No,7,One year,Yes,Electronic check,Fiber optic,No,No,No,339.8,1,3,3.0,84.81,581.09,1,1354.0,0,High-Value Enterprise Loyalists,0.6269,1,1712.35,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_10831,25,Male,0,No,No,18,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,118.3,3,0,4.0,102.21,1827.36,0,2594.46,3,Budget-Conscious Minimalists,0.2895,0,2110.69,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10832,30,Female,0,No,No,40,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,289.7,0,1,3.0,100.11,4007.72,0,3225.24,2,Tech-Savvy Heavy Streamers,0.2727,0,2768.86,Low Risk (<30%),High Value (>$2.5k)
CUST_10833,29,Female,0,No,No,57,Two year,No,Mailed check,No,No internet service,No internet service,No internet service,21.7,1,0,5.0,18.5,1096.84,0,1305.36,1,At-Risk Month-to-Month Consumers,0.0067,0,1182.37,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10834,32,Female,0,Yes,Yes,12,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,342.7,2,1,5.0,97.61,1210.84,0,2812.78,2,Tech-Savvy Heavy Streamers,0.6498,1,1943.29,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_10835,42,Female,0,Yes,Yes,36,One year,No,Mailed check,Fiber optic,Yes,Yes,Yes,420.8,1,1,4.0,128.0,4622.91,0,3861.75,2,Tech-Savvy Heavy Streamers,0.0436,0,3713.52,Low Risk (<30%),High Value (>$2.5k)
CUST_10836,45,Male,0,No,No,27,Two year,Yes,Electronic check,Fiber optic,No,Yes,No,338.7,3,2,3.0,90.58,2438.01,0,2683.14,0,High-Value Enterprise Loyalists,0.0774,0,2412.16,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10837,62,Female,0,Yes,Yes,31,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,449.8,0,0,5.0,98.96,3044.19,0,3206.99,2,Tech-Savvy Heavy Streamers,0.0728,0,2892.07,Low Risk (<30%),High Value (>$2.5k)
CUST_10838,29,Male,0,No,No,16,One year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,422.2,1,0,4.0,109.31,1761.36,0,3282.8,2,Tech-Savvy Heavy Streamers,0.168,0,2895.18,Low Risk (<30%),High Value (>$2.5k)
CUST_10839,55,Female,0,No,No,1,Two year,Yes,Credit card (automatic),Fiber optic,No,Yes,No,352.5,0,0,5.0,84.7,157.1,0,2374.5,2,Tech-Savvy Heavy Streamers,0.0392,0,2266.03,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10840,39,Female,0,No,No,15,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,241.8,4,0,3.0,111.87,1658.66,1,1070.12,3,Budget-Conscious Minimalists,0.7091,1,1837.11,Critical Risk (>60%),Mid Value ($1.2k-$2.5k)
CUST_10841,41,Male,0,Yes,Yes,48,Month-to-month,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,138.5,4,1,3.0,92.4,4429.09,0,3037.15,3,Budget-Conscious Minimalists,0.1136,0,2811.3,Low Risk (<30%),High Value (>$2.5k)
CUST_10842,51,Male,0,No,No,50,One year,Yes,Mailed check,DSL,Yes,Yes,No,62.0,1,0,4.0,78.7,3957.14,0,2544.95,1,At-Risk Month-to-Month Consumers,0.0189,0,2628.82,Low Risk (<30%),High Value (>$2.5k)
CUST_10843,27,Female,0,No,No,36,Two year,Yes,Mailed check,DSL,No,No,Yes,140.8,0,0,5.0,67.49,2470.98,0,2176.75,1,At-Risk Month-to-Month Consumers,0.0076,0,2136.8,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10844,47,Male,0,Yes,No,19,Month-to-month,Yes,Electronic check,DSL,No,No,No,156.9,1,1,4.0,46.95,910.49,0,1518.92,1,At-Risk Month-to-Month Consumers,0.2332,0,1279.56,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10845,44,Female,0,Yes,No,21,Month-to-month,No,Credit card (automatic),DSL,No,No,No,99.3,0,0,5.0,53.05,1110.62,0,1607.31,1,At-Risk Month-to-Month Consumers,0.0812,0,1573.91,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10846,48,Female,0,No,No,47,Month-to-month,Yes,Electronic check,Fiber optic,Yes,No,No,208.3,2,0,5.0,86.91,4067.52,0,2628.72,2,Tech-Savvy Heavy Streamers,0.1504,0,2549.19,Low Risk (<30%),High Value (>$2.5k)
CUST_10847,46,Male,0,No,No,51,One year,No,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.2,0,0,5.0,19.52,1028.2,0,1056.99,1,At-Risk Month-to-Month Consumers,0.0146,0,1151.41,Low Risk (<30%),Budget Value (<$1.2k)
CUST_10848,74,Male,1,Yes,Yes,58,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,Yes,Yes,351.3,3,0,4.0,110.43,6375.01,0,3701.33,2,Tech-Savvy Heavy Streamers,0.0475,0,3546.31,Low Risk (<30%),High Value (>$2.5k)
CUST_10849,34,Female,0,Yes,Yes,36,One year,Yes,Bank transfer (automatic),DSL,Yes,No,No,112.8,0,0,5.0,53.09,1846.69,0,1706.84,1,At-Risk Month-to-Month Consumers,0.0283,0,1758.34,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10850,35,Male,0,No,No,30,One year,No,Electronic check,DSL,Yes,No,Yes,127.7,1,2,4.0,74.61,2282.36,0,2426.07,0,High-Value Enterprise Loyalists,0.1254,0,2151.56,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
CUST_10851,34,Male,0,No,No,29,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,293.2,0,1,5.0,103.62,3028.97,0,3302.66,2,Tech-Savvy Heavy Streamers,0.012,0,3078.48,Low Risk (<30%),High Value (>$2.5k)
CUST_10852,35,Female,0,No,No,41,Two year,No,Bank transfer (automatic),DSL,Yes,No,Yes,54.7,0,0,5.0,74.04,2997.73,0,2577.56,1,At-Risk Month-to-Month Consumers,0.007,0,2358.9,Low Risk (<30%),Mid Value ($1.2k-$2.5k)
