CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,ContractType,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,StreamingServices,MonthlyUsageGB,SupportTicketsLastYear,PaymentDelaysCount,CustomerSatisfactionScore,MonthlyCharges,TotalChargesHistorical,Churn,CustomerLifetimeValue
CUST_11625,66,Male,1,Yes,Yes,33,Month-to-month,No,Electronic check,DSL,Yes,No,No,70.3,3,1,4.0,65.34,2148.67,1,994.73
CUST_11626,56,Female,0,Yes,Yes,43,One year,Yes,Electronic check,Fiber optic,No,No,Yes,327.5,0,1,4.0,104.73,4527.44,0,3228.02
CUST_11627,36,Female,0,No,No,22,One year,Yes,Bank transfer (automatic),DSL,Yes,No,No,117.3,1,0,5.0,60.11,1351.04,0,1553.11
CUST_11628,59,Female,0,Yes,Yes,22,Month-to-month,No,Electronic check,DSL,No,No,No,91.3,1,0,5.0,45.4,1006.87,0,1506.48
CUST_11629,43,Male,0,Yes,Yes,52,Two year,No,Electronic check,DSL,Yes,No,No,135.0,1,1,4.0,58.68,3076.66,0,2073.32
CUST_11630,53,Female,0,Yes,No,18,Two year,Yes,Electronic check,DSL,No,No,Yes,168.5,3,0,4.0,74.35,1335.72,0,2322.53
CUST_11631,48,Female,0,Yes,No,16,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,Yes,322.0,4,0,2.0,128.0,2034.6,1,1706.25
CUST_11632,31,Female,0,No,No,48,Two year,No,Electronic check,Fiber optic,Yes,Yes,No,348.8,1,4,4.0,112.14,5388.1,0,3530.6
CUST_11633,34,Female,0,No,No,44,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,109.6,1,0,5.0,96.65,4230.59,0,3030.43
CUST_11634,55,Male,0,Yes,Yes,17,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,No,570.8,1,3,3.0,103.96,1774.48,1,1523.81
CUST_11635,38,Male,0,No,No,43,Month-to-month,Yes,Electronic check,DSL,Yes,No,Yes,94.1,0,1,4.0,79.42,3407.65,0,2439.51
CUST_11636,37,Male,0,No,No,40,One year,No,Credit card (automatic),Fiber optic,No,No,Yes,269.6,1,0,5.0,109.59,4344.23,0,3367.65
CUST_11637,30,Female,0,No,No,3,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,No,97.9,0,0,5.0,55.0,187.35,0,1522.07
CUST_11638,48,Male,0,Yes,No,6,Month-to-month,Yes,Mailed check,DSL,Yes,No,No,174.0,1,0,5.0,59.08,358.96,0,1771.62
CUST_11639,69,Male,1,No,No,47,One year,Yes,Mailed check,DSL,Yes,Yes,Yes,177.6,3,0,4.0,99.46,4669.92,0,3005.4
CUST_11640,28,Female,0,No,No,6,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,249.2,2,3,3.0,97.76,601.19,0,2467.0
CUST_11641,42,Male,0,Yes,Yes,67,Two year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.3,0,0,4.0,20.63,1399.73,0,1296.16
CUST_11642,60,Male,0,Yes,Yes,22,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,104.1,1,0,5.0,87.43,1945.8,1,973.72
CUST_11643,41,Male,0,Yes,Yes,70,Two year,No,Electronic check,DSL,No,No,Yes,63.1,0,0,5.0,69.8,4867.06,0,2452.37
CUST_11644,48,Male,0,No,No,19,Two year,No,Credit card (automatic),DSL,No,No,Yes,63.0,0,0,4.0,65.8,1223.17,0,1838.15
CUST_11645,28,Female,0,Yes,Yes,53,Two year,No,Mailed check,DSL,Yes,No,No,114.3,1,0,5.0,54.42,2862.76,0,1935.06
CUST_11646,48,Female,0,No,No,19,Month-to-month,Yes,Electronic check,DSL,No,No,No,156.3,1,2,4.0,45.65,933.14,1,751.98
CUST_11647,40,Male,0,Yes,No,36,Month-to-month,Yes,Electronic check,DSL,No,Yes,Yes,121.8,3,0,4.0,85.79,3064.15,0,2675.77
CUST_11648,55,Female,0,No,No,36,One year,Yes,Credit card (automatic),Fiber optic,No,No,Yes,369.2,0,1,5.0,105.2,3813.93,0,3222.48
CUST_11649,57,Female,0,Yes,No,41,Two year,Yes,Mailed check,DSL,No,No,Yes,46.2,1,0,5.0,67.85,2754.64,0,2224.18
CUST_11650,76,Male,1,No,No,46,Two year,No,Bank transfer (automatic),Fiber optic,Yes,No,No,310.0,1,1,4.0,92.12,4208.01,0,3084.04
CUST_11651,50,Male,0,No,No,16,One year,Yes,Credit card (automatic),DSL,No,No,No,110.2,3,0,5.0,55.92,853.9,0,1796.37
CUST_11652,46,Female,0,Yes,No,33,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,104.8,3,0,4.0,90.89,2963.1,0,2682.36
CUST_11653,45,Male,0,Yes,No,37,Two year,No,Bank transfer (automatic),Fiber optic,No,Yes,Yes,230.5,0,0,5.0,117.13,4326.44,0,3305.06
CUST_11654,37,Male,0,Yes,Yes,30,Two year,No,Electronic check,Fiber optic,Yes,No,Yes,588.7,1,1,4.0,109.89,3302.16,0,3386.54
CUST_11655,46,Male,0,No,No,16,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,145.7,0,0,5.0,93.26,1502.06,0,2820.8
CUST_11656,38,Female,0,No,No,59,Two year,Yes,Mailed check,DSL,No,No,Yes,156.9,1,0,5.0,71.26,4214.61,0,2401.95
CUST_11657,44,Female,0,Yes,Yes,43,One year,Yes,Credit card (automatic),DSL,Yes,No,No,125.7,1,1,4.0,67.26,2907.87,0,2098.73
CUST_11658,59,Female,0,Yes,Yes,19,One year,No,Electronic check,DSL,No,No,Yes,177.7,1,3,3.0,70.02,1321.54,1,609.83
CUST_11659,29,Female,0,Yes,No,7,Two year,No,Electronic check,No,No internet service,No internet service,No internet service,10.3,1,2,4.0,18.5,74.88,0,746.63
CUST_11660,57,Female,0,No,No,6,Month-to-month,Yes,Electronic check,Fiber optic,No,Yes,Yes,460.0,3,1,4.0,110.92,662.56,1,1403.12
CUST_11661,59,Female,0,No,No,54,One year,Yes,Mailed check,No,No internet service,No internet service,No internet service,9.0,1,1,4.0,21.07,1121.23,0,988.25
CUST_11662,40,Female,0,No,No,61,Two year,Yes,Electronic check,DSL,No,No,Yes,124.1,1,2,5.0,69.37,4247.38,0,2154.12
CUST_11663,18,Male,0,Yes,No,5,One year,No,Credit card (automatic),Fiber optic,No,No,Yes,356.2,0,0,4.0,96.76,503.03,0,2648.38
CUST_11664,34,Female,0,Yes,No,25,One year,Yes,Credit card (automatic),DSL,No,Yes,Yes,126.0,1,0,5.0,82.66,2048.94,0,2361.0
CUST_11665,59,Male,0,No,No,31,One year,No,Bank transfer (automatic),Fiber optic,Yes,No,No,356.8,1,0,4.0,91.92,2871.31,0,3142.18
CUST_11666,42,Male,0,Yes,Yes,21,One year,Yes,Electronic check,DSL,Yes,No,Yes,30.3,1,1,5.0,79.87,1674.98,0,2205.86
CUST_11667,29,Female,0,No,No,37,Two year,No,Mailed check,Fiber optic,Yes,No,No,305.6,1,0,5.0,88.63,3256.23,0,2712.51
CUST_11668,35,Male,0,Yes,No,21,Month-to-month,Yes,Credit card (automatic),DSL,No,No,No,118.6,1,0,4.0,47.1,1047.11,0,1537.95
CUST_11669,53,Male,0,Yes,No,10,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,293.7,0,1,5.0,81.15,802.42,1,928.97
CUST_11670,49,Female,0,No,No,12,Month-to-month,No,Mailed check,Fiber optic,No,No,Yes,163.4,3,0,4.0,101.76,1239.71,0,2548.24
CUST_11671,39,Male,0,No,No,36,Two year,No,Mailed check,Fiber optic,Yes,No,Yes,311.7,1,0,5.0,111.69,4053.47,0,3296.94
CUST_11672,37,Female,0,No,No,33,Two year,Yes,Credit card (automatic),DSL,No,No,Yes,147.7,1,0,4.0,72.08,2392.43,0,2022.73
CUST_11673,37,Male,0,Yes,No,6,Month-to-month,No,Electronic check,Fiber optic,No,Yes,Yes,538.6,0,0,5.0,116.04,684.86,0,3545.53
CUST_11674,30,Female,0,Yes,Yes,0,Two year,Yes,Electronic check,DSL,Yes,Yes,Yes,115.5,1,2,5.0,100.43,0.0,0,2584.2
CUST_11675,63,Male,0,No,No,22,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,No,111.6,0,0,4.0,68.68,1457.14,1,935.86
CUST_11676,38,Female,0,No,No,44,Two year,Yes,Electronic check,Fiber optic,Yes,Yes,No,259.0,0,1,5.0,112.89,4944.05,0,3492.4
CUST_11677,58,Male,0,No,No,21,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,23.3,3,0,4.0,19.38,427.01,0,695.14
CUST_11678,62,Female,0,Yes,No,33,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,11.4,0,0,5.0,18.5,607.06,1,641.89
CUST_11679,55,Male,0,No,No,17,Two year,Yes,Mailed check,DSL,Yes,Yes,Yes,107.1,1,0,4.0,95.67,1639.5,0,2755.03
CUST_11680,36,Male,0,No,No,17,Two year,Yes,Mailed check,No,No internet service,No internet service,No internet service,17.5,0,0,5.0,20.64,320.95,0,733.5
CUST_11681,47,Female,0,No,No,28,One year,Yes,Mailed check,Fiber optic,Yes,Yes,No,469.7,2,0,5.0,101.44,2833.65,0,3380.95
CUST_11682,42,Male,0,No,No,7,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,Yes,99.3,1,1,4.0,82.76,589.57,0,2180.7
CUST_11683,30,Female,0,Yes,Yes,43,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,328.2,3,1,4.0,78.94,3392.83,0,2682.49
CUST_11684,46,Male,0,No,No,25,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,No,No,323.6,0,0,5.0,95.6,2434.05,0,3093.63
CUST_11685,27,Female,0,No,No,66,One year,No,Bank transfer (automatic),Fiber optic,No,No,No,185.9,0,0,5.0,74.83,4924.07,0,2628.61
CUST_11686,57,Male,0,No,No,14,Month-to-month,No,Mailed check,DSL,No,No,Yes,138.9,2,0,5.0,77.97,1092.94,1,896.78
CUST_11687,36,Male,0,No,No,24,One year,Yes,Electronic check,Fiber optic,No,Yes,Yes,277.1,0,3,5.0,113.07,2718.98,0,3158.6
CUST_11688,45,Female,0,No,No,41,Two year,Yes,Bank transfer (automatic),DSL,Yes,No,No,102.0,1,0,5.0,57.19,2321.46,0,2037.17
CUST_11689,46,Female,0,No,No,21,Month-to-month,Yes,Electronic check,DSL,Yes,No,No,134.3,2,0,4.0,58.2,1190.06,1,853.6
CUST_11690,39,Female,0,Yes,No,31,Two year,No,Electronic check,Fiber optic,Yes,No,No,361.7,2,1,4.0,90.83,2822.75,0,3085.91
CUST_11691,50,Male,0,Yes,Yes,27,One year,No,Bank transfer (automatic),DSL,Yes,No,No,194.5,0,0,5.0,61.61,1683.73,0,2131.74
CUST_11692,36,Female,0,Yes,No,22,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,566.9,0,0,5.0,95.99,2126.04,0,3054.69
CUST_11693,53,Male,0,Yes,No,57,Two year,No,Electronic check,DSL,No,No,Yes,181.2,0,0,5.0,65.96,3777.8,0,2679.52
CUST_11694,25,Male,0,Yes,No,11,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,Yes,No,Yes,596.7,2,0,4.0,105.22,1143.92,0,3098.75
CUST_11695,44,Female,0,Yes,Yes,48,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,No,Yes,547.3,2,0,5.0,113.83,5443.49,0,3670.08
CUST_11696,67,Male,1,Yes,No,64,One year,Yes,Mailed check,Fiber optic,No,Yes,No,148.9,0,0,5.0,94.39,6034.98,0,3254.08
CUST_11697,29,Female,0,Yes,No,11,One year,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,17.9,1,0,5.0,21.82,273.17,0,636.74
CUST_11698,33,Female,0,Yes,Yes,16,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,389.2,1,1,5.0,100.78,1630.04,1,1435.97
CUST_11699,49,Male,0,Yes,No,4,Month-to-month,No,Credit card (automatic),Fiber optic,Yes,No,No,383.7,2,0,3.0,85.84,311.49,1,1351.73
CUST_11700,44,Female,0,No,No,6,Month-to-month,No,Electronic check,DSL,No,Yes,Yes,99.8,1,1,5.0,82.61,508.72,0,2048.45
CUST_11701,47,Female,0,No,No,39,One year,Yes,Credit card (automatic),Fiber optic,Yes,No,No,135.9,0,0,5.0,91.9,3647.08,1,1304.89
CUST_11702,48,Male,0,Yes,No,35,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,96.9,2,0,5.0,85.57,3024.41,0,2422.63
CUST_11703,50,Female,0,No,No,54,One year,Yes,Bank transfer (automatic),DSL,No,Yes,No,91.7,0,1,5.0,67.46,3626.11,0,2409.1
CUST_11704,56,Male,0,No,No,9,Month-to-month,Yes,Credit card (automatic),DSL,Yes,No,No,149.2,3,0,4.0,63.53,598.49,0,2099.33
CUST_11705,47,Male,0,Yes,Yes,18,Month-to-month,No,Mailed check,DSL,No,No,No,108.1,1,0,4.0,45.99,832.87,0,1225.81
CUST_11706,39,Female,0,No,No,26,Month-to-month,No,Credit card (automatic),DSL,No,No,No,172.2,2,0,4.0,56.62,1456.51,0,1921.82
CUST_11707,51,Female,0,No,No,8,Month-to-month,Yes,Bank transfer (automatic),DSL,Yes,No,No,194.8,5,2,2.0,54.52,446.55,1,692.67
CUST_11708,67,Male,1,No,No,2,Month-to-month,No,Electronic check,DSL,No,No,Yes,85.5,2,3,3.0,67.37,167.69,0,1690.43
CUST_11709,40,Female,0,Yes,No,47,Month-to-month,No,Electronic check,DSL,No,Yes,No,75.6,0,1,4.0,63.45,2964.6,0,2047.82
CUST_11710,29,Female,0,No,No,58,Two year,No,Mailed check,DSL,No,Yes,No,140.6,2,1,5.0,57.95,3371.06,0,2410.74
CUST_11711,56,Male,0,Yes,No,9,Month-to-month,No,Credit card (automatic),Fiber optic,No,No,Yes,424.3,1,0,5.0,95.12,835.5,0,3032.79
CUST_11712,40,Female,0,No,No,22,One year,Yes,Credit card (automatic),DSL,No,Yes,No,124.7,2,2,5.0,55.72,1197.33,1,872.57
CUST_11713,18,Male,0,No,No,9,Month-to-month,Yes,Credit card (automatic),DSL,No,Yes,Yes,71.3,1,0,4.0,87.91,772.67,0,2403.85
CUST_11714,53,Female,0,No,No,47,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,134.2,3,3,3.0,67.33,3142.7,0,2278.09
CUST_11715,35,Female,0,No,No,5,Two year,No,Mailed check,Fiber optic,No,No,Yes,323.7,1,0,4.0,101.63,510.54,1,1156.47
CUST_11716,41,Female,0,Yes,No,56,Month-to-month,Yes,Bank transfer (automatic),No,No internet service,No internet service,No internet service,18.7,1,0,5.0,23.8,1312.97,0,1222.17
CUST_11717,46,Male,0,No,No,45,Two year,Yes,Bank transfer (automatic),DSL,No,No,No,110.5,2,1,4.0,49.67,2276.59,0,2065.93
CUST_11718,44,Male,0,No,No,37,One year,Yes,Electronic check,Fiber optic,Yes,Yes,No,451.7,1,2,5.0,102.47,3771.65,1,1824.92
CUST_11719,51,Male,0,Yes,Yes,62,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,155.0,1,1,5.0,80.0,4964.66,0,2650.05
CUST_11720,36,Female,0,No,No,57,One year,No,Bank transfer (automatic),DSL,Yes,No,No,95.5,0,1,5.0,66.52,3827.57,0,2419.93
CUST_11721,49,Female,0,Yes,No,25,One year,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,151.1,3,0,4.0,83.54,2080.74,1,1162.71
CUST_11722,39,Female,0,Yes,Yes,38,Two year,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,142.1,0,0,5.0,91.24,3475.41,0,2655.52
CUST_11723,52,Female,0,No,No,1,Month-to-month,No,Bank transfer (automatic),DSL,Yes,No,No,113.0,3,0,3.0,57.14,102.55,0,1546.4
CUST_11724,50,Male,0,Yes,Yes,18,Month-to-month,No,Electronic check,Fiber optic,No,No,No,496.6,1,0,5.0,82.68,1497.57,1,1311.22
CUST_11725,30,Male,0,No,No,10,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,No,193.8,1,0,4.0,83.01,798.1,0,2246.15
CUST_11726,56,Female,0,Yes,No,44,Month-to-month,No,Electronic check,DSL,Yes,No,Yes,101.9,2,1,4.0,81.94,3621.19,0,2702.36
CUST_11727,35,Male,0,Yes,No,46,Month-to-month,No,Bank transfer (automatic),DSL,Yes,Yes,Yes,169.0,2,1,4.0,103.53,4809.44,0,3151.67
CUST_11728,53,Female,0,No,No,47,Two year,Yes,Electronic check,DSL,Yes,No,Yes,127.6,0,3,4.0,82.62,3866.71,0,2591.32
CUST_11729,47,Male,0,Yes,No,36,Two year,Yes,Bank transfer (automatic),DSL,No,Yes,No,114.3,2,0,5.0,60.05,2195.59,0,2148.8
CUST_11730,66,Female,1,No,No,39,Two year,No,Credit card (automatic),Fiber optic,No,Yes,Yes,316.8,0,0,5.0,109.12,4270.76,0,3597.75
CUST_11731,39,Female,0,No,No,38,One year,No,Electronic check,No,No internet service,No internet service,No internet service,10.8,0,3,4.0,28.28,1071.05,0,1310.96
CUST_11732,37,Female,0,No,No,39,One year,No,Credit card (automatic),DSL,No,Yes,Yes,178.1,2,0,4.0,76.67,3000.39,0,2552.95
CUST_11733,42,Female,0,No,No,19,Two year,No,Electronic check,Fiber optic,No,No,No,372.5,0,2,4.0,77.68,1437.22,0,2395.16
CUST_11734,38,Male,0,No,No,10,One year,No,Electronic check,Fiber optic,No,No,Yes,354.3,0,1,4.0,107.73,1057.39,0,3234.99
CUST_11735,52,Female,0,Yes,No,36,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,485.0,0,0,5.0,77.26,2784.1,0,2741.79
CUST_11736,21,Female,0,No,No,16,Month-to-month,Yes,Bank transfer (automatic),DSL,No,No,Yes,166.9,1,0,5.0,74.67,1197.05,0,2020.04
CUST_11737,28,Male,0,Yes,No,18,Two year,Yes,Electronic check,DSL,Yes,No,No,129.7,1,2,5.0,63.3,1142.93,0,1711.42
CUST_11738,28,Male,0,No,No,31,Month-to-month,Yes,Credit card (automatic),Fiber optic,No,No,No,652.5,2,0,4.0,79.92,2493.5,0,2906.75
CUST_11739,54,Male,0,No,No,27,Month-to-month,Yes,Bank transfer (automatic),Fiber optic,No,No,No,181.1,1,0,5.0,78.51,2144.52,0,2481.83
CUST_11740,64,Female,0,No,No,6,One year,Yes,Electronic check,No,No internet service,No internet service,No internet service,23.7,1,1,4.0,18.5,100.18,0,469.86
CUST_11741,41,Male,0,No,No,59,One year,No,Credit card (automatic),Fiber optic,No,No,No,409.6,2,0,4.0,75.99,4456.88,0,2990.62
CUST_11742,40,Male,0,No,No,36,One year,Yes,Mailed check,Fiber optic,No,Yes,Yes,443.4,0,0,5.0,112.04,4036.93,0,3395.61
CUST_11743,43,Female,0,No,No,54,Two year,Yes,Electronic check,No,No internet service,No internet service,No internet service,8.6,0,1,5.0,18.5,974.41,0,976.17
CUST_11744,57,Female,0,No,No,38,Two year,No,Credit card (automatic),DSL,No,No,Yes,78.3,1,1,4.0,70.63,2671.9,0,2160.77
CUST_11745,30,Female,0,Yes,Yes,46,Two year,No,Bank transfer (automatic),DSL,No,No,Yes,115.7,0,0,5.0,66.76,3106.16,0,2362.9
CUST_11746,45,Female,0,Yes,Yes,12,Month-to-month,No,Bank transfer (automatic),Fiber optic,No,No,Yes,391.0,3,0,3.0,100.94,1179.76,1,1147.93
CUST_11747,55,Female,0,No,No,56,Month-to-month,Yes,Credit card (automatic),DSL,No,No,No,133.7,1,2,4.0,47.18,2644.62,0,2122.11
CUST_11748,49,Female,0,No,No,7,Month-to-month,No,Credit card (automatic),No,No internet service,No internet service,No internet service,14.2,2,0,5.0,29.43,222.52,0,617.34
CUST_11749,44,Male,0,Yes,No,69,Two year,Yes,Electronic check,DSL,No,Yes,Yes,93.5,0,0,5.0,93.05,6395.76,0,3465.99
CUST_11750,55,Male,0,Yes,Yes,24,Month-to-month,No,Credit card (automatic),DSL,No,No,No,125.7,0,1,5.0,48.5,1175.03,0,1694.27
CUST_11751,18,Male,0,Yes,Yes,3,Month-to-month,No,Mailed check,DSL,No,No,No,43.9,2,0,4.0,40.93,165.26,0,874.09
CUST_11752,51,Male,0,No,No,8,Month-to-month,Yes,Mailed check,Fiber optic,Yes,Yes,Yes,613.1,5,0,4.0,128.0,1017.95,0,3851.9
CUST_11753,33,Female,0,No,No,55,Month-to-month,No,Credit card (automatic),DSL,No,No,Yes,113.5,4,0,3.0,76.08,4203.63,0,2729.89
CUST_11754,18,Male,0,Yes,Yes,51,Two year,No,Bank transfer (automatic),DSL,Yes,No,Yes,86.8,0,0,5.0,73.32,3762.99,0,2386.79
CUST_11755,49,Male,0,Yes,No,59,Month-to-month,No,Electronic check,Fiber optic,No,No,Yes,262.0,4,1,4.0,102.36,6062.98,0,3534.54
CUST_11756,60,Female,0,Yes,No,50,Two year,Yes,Bank transfer (automatic),DSL,Yes,No,Yes,72.9,1,1,5.0,85.93,4328.47,0,2987.79
CUST_11757,40,Male,0,Yes,Yes,33,Month-to-month,No,Mailed check,DSL,No,Yes,No,163.7,1,1,5.0,64.44,2122.92,0,1922.47
CUST_11758,54,Male,0,Yes,Yes,28,Month-to-month,Yes,Electronic check,Fiber optic,No,No,Yes,413.3,3,2,3.0,101.92,2910.85,0,3203.46
CUST_11759,63,Male,0,No,No,50,Two year,Yes,Credit card (automatic),DSL,Yes,Yes,Yes,114.9,2,0,4.0,95.17,4770.12,0,2802.22
CUST_11760,59,Male,0,No,No,7,Month-to-month,No,Credit card (automatic),No,No internet service,No internet service,No internet service,14.2,3,1,3.0,21.64,153.55,1,526.6
CUST_11761,63,Female,0,Yes,Yes,55,Two year,No,Bank transfer (automatic),DSL,No,Yes,No,103.2,0,0,5.0,62.95,3457.28,1,999.34
CUST_11762,52,Female,0,Yes,No,12,One year,Yes,Mailed check,Fiber optic,No,No,Yes,101.9,0,1,5.0,98.22,1196.28,0,2421.1
CUST_11763,43,Female,0,Yes,Yes,34,Month-to-month,Yes,Electronic check,DSL,No,No,No,152.8,0,0,5.0,46.94,1602.51,0,1583.62
CUST_11764,21,Male,0,Yes,Yes,41,One year,No,Credit card (automatic),DSL,No,No,No,120.2,2,1,3.0,42.27,1725.58,0,1870.7
CUST_11765,39,Male,0,Yes,Yes,41,One year,Yes,Mailed check,Fiber optic,Yes,No,Yes,423.3,0,0,5.0,107.71,4407.43,0,3549.48
CUST_11766,31,Male,0,Yes,No,58,Two year,Yes,Electronic check,Fiber optic,Yes,No,No,461.1,0,1,5.0,85.84,4924.87,0,3088.67
CUST_11767,70,Female,1,Yes,Yes,32,One year,Yes,Credit card (automatic),DSL,No,No,No,164.1,1,0,5.0,49.71,1584.05,0,1798.7
CUST_11768,40,Female,0,No,No,25,Month-to-month,No,Credit card (automatic),DSL,No,No,Yes,126.4,0,0,3.0,66.95,1698.24,0,2057.84
CUST_11769,44,Male,0,No,No,59,Two year,Yes,Bank transfer (automatic),DSL,Yes,Yes,Yes,125.9,2,0,4.0,101.49,6009.1,0,3321.86
CUST_11770,49,Male,0,No,No,40,One year,No,Electronic check,Fiber optic,Yes,No,No,487.1,2,3,3.0,89.34,3565.49,0,2916.27
CUST_11771,43,Female,0,Yes,Yes,3,Month-to-month,Yes,Electronic check,Fiber optic,No,No,No,337.3,5,2,2.0,78.78,253.11,1,818.88
CUST_11772,64,Female,0,No,No,52,Month-to-month,No,Mailed check,DSL,Yes,No,No,175.3,1,0,4.0,57.79,2977.17,0,2448.07
CUST_11773,34,Male,0,No,No,4,One year,No,Bank transfer (automatic),DSL,Yes,No,Yes,165.6,1,0,4.0,84.1,332.81,0,2440.45
CUST_11774,45,Male,0,Yes,Yes,22,Two year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,284.7,0,0,5.0,105.55,2308.81,0,2896.4
CUST_11775,32,Female,0,Yes,Yes,43,One year,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,266.3,1,0,4.0,110.37,4725.95,0,3415.57
CUST_11776,25,Female,0,No,No,24,Month-to-month,No,Mailed check,DSL,No,No,Yes,73.2,3,1,3.0,74.4,1835.58,0,2367.89
CUST_11777,34,Male,0,Yes,Yes,11,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,157.5,1,0,5.0,79.44,900.75,0,2398.2
CUST_11778,42,Male,0,Yes,Yes,27,Month-to-month,Yes,Credit card (automatic),Fiber optic,Yes,Yes,No,21.6,2,0,4.0,109.59,2946.56,1,1385.15
CUST_11779,36,Female,0,No,No,52,One year,Yes,Bank transfer (automatic),Fiber optic,Yes,Yes,No,24.1,1,1,5.0,103.24,5369.74,0,3474.29
CUST_11780,33,Female,0,No,No,14,Month-to-month,No,Credit card (automatic),DSL,Yes,Yes,No,135.8,1,0,5.0,74.13,968.9,0,2206.67
CUST_11781,24,Male,0,Yes,Yes,21,Two year,Yes,Credit card (automatic),DSL,No,Yes,Yes,56.8,2,1,5.0,91.59,1952.69,0,2886.44
CUST_11782,41,Female,0,No,No,68,Month-to-month,Yes,Electronic check,No,No internet service,No internet service,No internet service,9.5,1,1,4.0,20.05,1369.29,0,1364.93
CUST_11783,22,Female,0,No,No,67,Two year,No,Credit card (automatic),Fiber optic,No,No,No,372.1,1,0,5.0,76.83,5151.53,0,2958.53
CUST_11784,52,Male,0,Yes,No,5,Month-to-month,No,Electronic check,Fiber optic,No,Yes,No,164.3,2,1,4.0,98.49,523.73,1,963.55
CUST_11785,43,Female,0,No,No,46,One year,Yes,Credit card (automatic),DSL,No,No,No,63.6,0,0,4.0,41.15,1917.11,0,1494.2
CUST_11786,23,Male,0,Yes,No,55,One year,Yes,Bank transfer (automatic),Fiber optic,No,Yes,No,544.0,1,0,4.0,94.86,5252.61,0,3288.12
CUST_11787,38,Female,0,Yes,No,24,One year,No,Bank transfer (automatic),Fiber optic,No,No,Yes,398.3,0,0,5.0,96.18,2265.26,0,2643.31
CUST_11788,32,Male,0,No,No,39,Two year,No,Electronic check,DSL,No,No,No,159.2,1,2,4.0,46.18,1812.26,0,2061.48
CUST_11789,46,Female,0,Yes,Yes,65,One year,Yes,Electronic check,DSL,No,Yes,Yes,95.0,0,0,5.0,86.82,5644.4,0,2896.22
CUST_11790,59,Female,0,Yes,Yes,52,One year,Yes,Electronic check,DSL,No,Yes,Yes,192.3,2,0,5.0,76.77,3969.08,0,2895.99
CUST_11791,18,Female,0,Yes,No,42,Two year,Yes,Credit card (automatic),Fiber optic,No,No,No,5.0,0,0,5.0,86.05,3637.99,0,2550.43
CUST_11792,43,Male,0,No,No,20,One year,No,Mailed check,Fiber optic,No,Yes,Yes,152.6,1,1,5.0,117.41,2350.54,0,3147.04
CUST_11793,40,Male,0,No,No,29,One year,No,Mailed check,Fiber optic,No,No,No,138.8,2,0,4.0,81.12,2377.43,0,2322.68
CUST_11794,51,Female,0,Yes,No,48,One year,Yes,Credit card (automatic),Fiber optic,No,No,No,237.6,0,0,5.0,74.26,3572.01,0,2463.27
CUST_11795,45,Male,0,No,No,25,One year,Yes,Electronic check,Fiber optic,No,No,Yes,494.3,1,2,4.0,94.37,2351.55,0,2833.58
CUST_11796,32,Male,0,Yes,Yes,18,Month-to-month,Yes,Bank transfer (automatic),DSL,No,Yes,Yes,202.4,4,0,4.0,85.41,1516.78,0,2497.75
CUST_11797,38,Male,0,No,No,51,One year,No,Mailed check,DSL,No,No,Yes,126.0,1,0,5.0,67.3,3433.63,0,2318.66
CUST_11798,32,Female,0,Yes,Yes,58,One year,No,Electronic check,DSL,Yes,Yes,No,143.5,1,2,4.0,73.13,4234.61,0,2955.62
